8	4	1012	デスクチェア
8	4	1013	座椅子
8	4	1014	折り畳みイス
8	4	1015	その他
8	5	1017	ローテーブル
8	5	1018	ダイニングテーブル
8	5	1019	コーヒーテーブル/サイドテーブル
8	5	1020	バーテーブル/カウンターテーブル
8	5	1021	折たたみテーブル
8	5	1022	オフィス/パソコンデスク
8	5	1023	アウトドアテーブル
8	5	1024	学習机
8	5	1025	こたつ
8	5	1026	その他
8	6	1028	リビング収納
8	6	1029	キッチン収納
8	6	1030	玄関収納
8	6	1031	傘立て
8	6	1032	バス収納
8	6	1033	トイレ収納
8	6	1034	本収納
8	6	1035	CD/DVD収納
8	6	1036	電話台/ファックス台
8	6	1037	ドレッサー/鏡台
8	6	1038	棚/ラック/タンス
8	6	1039	マガジンラック
8	6	1040	ケース/ボックス
8	6	1041	押し入れ収納/ハンガー
8	6	1042	その他
8	7	1044	ラグ
8	7	1045	カーペット
8	7	1046	ホットカーペット
8	7	1047	玄関マット
8	7	1048	キッチンマット
8	7	1049	トイレマット
8	7	1050	バスマット
8	7	1051	その他
8	8	1053	カーテン
8	8	1054	レースカーテン
8	8	1055	ブラインド
8	8	1056	ロールスクリーン
8	8	1057	のれん
8	8	1058	その他
8	9	1060	蛍光灯/電球
8	9	1061	天井照明
8	9	1062	フロアスタンド
8	9	1063	テーブルスタンド
8	9	1064	その他
8	10	1066	布団
8	10	1067	毛布
8	10	1068	枕
8	10	1069	シーツ/カバー
8	10	1070	その他
8	11	1072	クッション
8	11	1073	クッションカバー
8	11	1074	ティッシュボックス
8	11	1075	バスケット/かご
8	11	1076	ごみ箱
8	11	1290	スリッパ/ルームシューズ
8	11	1077	オルゴール
8	11	1078	フォトフレーム
8	11	1079	モビール
8	11	1080	花瓶
8	11	1081	灰皿
8	11	1082	小物入れ
8	11	1083	置時計
8	11	1084	掛時計/柱時計
8	11	1085	スタンドミラー
8	11	1086	壁掛けミラー
8	11	1087	卓上ミラー
8	11	1088	ウェルカムボード
8	11	1089	置物
8	11	1090	風鈴
8	11	1091	その他
8	12	1604	ペン/マーカー
8	12	1610	消しゴム/修正テープ
8	12	1603	はさみ/カッター
8	12	1657	ペンケース/筆箱
8	12	1658	シール
8	12	1608	テープ/マスキングテープ
8	12	1607	印鑑/スタンプ/朱肉
8	12	1605	ノート/メモ帳/ふせん
8	12	1609	カレンダー/スケジュール
8	12	1606	ファイル/バインダー
8	12	1611	その他
8	13	1165	店舗用品
8	13	1166	OA機器
8	13	1168	オフィス用品一般
8	13	1169	ラッピング/包装
8	13	1170	その他
8	14	1617	オフィス/パソコンデスク
8	14	1618	オフィスチェア
8	14	1619	オフィス収納
8	14	1624	その他
8	15	1129	洗剤/柔軟剤
8	15	1130	日用品/生活雑貨
8	15	1131	タオル/バス用品
8	15	1132	旅行用品
8	15	1133	防災関連グッズ
8	15	1134	その他
8	16	1093	その他
9	1	668	スマートフォン本体
9	1	669	携帯電話本体
9	1	670	PHS本体
9	1	671	バッテリー/充電器
9	1	672	その他
9	2	1291	iPhoneケース
9	2	1292	Androidケース
9	2	1293	iPadケース
9	2	156	モバイルケース/カバー
9	2	158	ストラップ/イヤホンジャック
9	2	1294	ネックストラップ
9	2	674	保護フィルム
9	2	1348	自撮り棒
9	2	675	その他
9	3	677	デスクトップ型PC
9	3	678	ノートPC
9	3	679	タブレット
9	3	680	PC周辺機器
9	3	1349	ディスプレイ
9	3	1350	電子ブックリーダー
9	3	1351	PCパーツ
9	3	681	その他
9	4	1384	デジタル一眼
9	4	1385	ミラーレス一眼
9	4	1386	コンパクトデジタルカメラ
9	4	684	フィルムカメラ
9	4	685	ビデオカメラ
9	4	1620	レンズ(単焦点)
9	4	1621	レンズ(ズーム)
9	4	1352	ケース/バッグ
9	4	1353	ストロボ/照明
9	4	1354	フィルター
9	4	1355	防湿庫
9	4	1356	露出計
9	4	1357	暗室関連用品
9	4	687	その他
9	5	689	テレビ
9	5	690	ブルーレイレコーダー
9	5	691	DVDレコーダー
9	5	692	DVDプレーヤー
9	5	1358	プロジェクター
9	5	1359	ブルーレイプレイヤー
9	5	1360	映像用ケーブル
9	5	693	その他
9	6	695	ポータブルプレーヤー
9	6	696	ヘッドフォン/イヤフォン
9	6	697	ラジオ
9	6	698	アンプ
9	6	699	スピーカー
9	6	700	その他
9	7	713	ドライヤー
9	7	1388	ヘアアイロン
9	7	1392	電動歯ブラシ
9	7	1391	メンズシェーバー
9	7	1387	レディースシェーバー
9	7	1390	マッサージ機
9	7	1389	フェイスケア/美顔器
9	7	1612	ボディケア/エステ
9	7	1613	体重計/体脂肪計
9	7	1393	その他
9	8	1395	扇風機
9	8	1396	エアコン
9	8	1397	ファンヒーター
9	8	1398	電気ヒーター
9	8	1399	オイルヒーター
9	8	1400	ストーブ
9	8	1401	電気毛布
9	8	1402	サーキュレーター
9	8	1403	その他
9	9	705	炊飯器
9	9	706	電子レンジ
9	9	707	調理機器
9	9	1362	エスプレッソマシン
9	9	1363	コーヒーメーカー
9	9	1364	電動式コーヒーミル
9	9	1365	ジューサー/ミキサー
9	9	1366	フードプロセッサー
9	9	1367	ホームベーカリー
9	9	1368	たこ焼き機
9	9	1369	サンドメーカー
9	9	1370	ホットプレート
9	9	1371	ガスレンジ
9	9	1372	IHレンジ
9	9	1373	精米機
9	9	1374	その他
9	10	702	冷蔵庫
9	10	703	洗濯機
9	10	708	衣類乾燥機
9	10	709	アイロン
9	10	710	空気清浄器
9	10	711	加湿器/除湿機
9	10	712	掃除機
9	10	715	体脂肪計
9	10	716	体重計
9	10	1375	生ごみ処理機
9	10	1376	電気ケトル
9	10	1377	電気ポット
9	10	1378	ズボンプレッサー
9	10	1379	ワインセラー
9	10	1380	食器洗い機/乾燥機
9	10	1381	変圧器/アダプター
9	10	313	その他
9	11	719	防犯カメラ
9	11	720	その他
10	1	1172	ピアス
10	1	1173	イヤリング
10	1	1174	ネックレス
10	1	1175	ブレスレット/バングル
10	1	1176	リング
10	1	1177	チャーム
10	1	1178	ヘアアクセサリー
10	1	1179	アンクレット
10	1	1180	コサージュ/ブローチ
10	1	1181	キーホルダー/ストラップ
10	1	1182	ネイルチップ
10	1	1183	その他
10	2	1185	バッグ
10	2	1186	ポーチ
10	2	1187	財布
10	2	1188	キーケース/名刺入れ
10	2	1189	バッグチャーム
10	2	1190	スカーフ
10	2	1191	マフラー/ストール
10	2	1192	手袋
10	2	1193	ハンカチ/バンダナ
10	2	1194	レッグウェア
10	2	1195	その他
10	3	1197	スマホケース
10	3	1198	スマホストラップ/チャーム
10	3	1199	その他
10	4	1201	インテリア雑貨
10	4	1202	アート/写真
10	4	1203	アロマ/キャンドル
10	4	1204	ファブリック
10	4	1205	家具
10	4	1206	その他
10	5	1208	キッチン小物
10	5	1209	食器
10	5	1210	雑貨
10	5	1211	その他
10	6	1213	カード/レター/ラッピング
10	6	1214	宛名シール
10	6	1215	はんこ
10	6	1216	ブックカバー
10	6	1217	しおり/ステッカー
10	6	1218	その他
10	7	1220	ファッション雑貨
10	7	1221	スタイ/よだれかけ
10	7	1222	外出用品
10	7	1223	バッグ/レッスンバッグ
10	7	1224	ネームタグ
10	7	1225	おもちゃ/雑貨
10	7	1226	マタニティ
10	7	1227	その他
10	8	1229	ぬいぐるみ
10	8	1230	あみぐるみ
10	8	1231	人形
10	8	1232	その他
10	9	1234	フィギュア
10	9	1235	ミニチュア
10	9	1236	その他
10	10	1238	ペット服/アクセサリー
10	10	1239	リード/首輪
10	10	1240	おもちゃ/ペット小物
10	10	1241	その他
10	11	1243	ヘッドドレス/ドレス
10	11	1244	ウェルカムボード
10	11	1245	ブーケ
10	11	1246	リングピロー
10	11	1247	その他
10	12	1249	ガーランド
10	12	1250	フォトプロップス
10	12	1251	モビール
10	12	1252	その他
10	13	1254	ドライフラワー
10	13	1255	プリザーブドフラワー
10	13	1256	プランター
10	13	1257	リース
10	13	1258	その他
10	14	1260	各種パーツ
10	14	1261	生地/糸
10	14	1262	型紙/パターン
10	14	1263	その他
10	15	1265	その他
11	1	1495	米/穀物
11	1	1496	パン
11	1	1497	麺類
11	1	1498	魚介
11	1	1499	肉
11	1	1500	フルーツ
11	1	1501	野菜
11	1	1502	菓子/デザート
11	1	1503	調味料
11	1	1504	その他
11	2	1505	コーヒー
11	2	1506	ソフトドリンク
11	2	1507	ミネラルウォーター
11	2	1508	茶
11	2	1509	その他
11	3	1511	ワイン
11	3	1512	シャンパン/スパークリングワイン
11	3	1513	ブランデー
11	3	1514	ウイスキー
11	3	1515	ビール
11	3	1516	日本酒
11	3	1517	焼酎
11	3	1518	リキュール/果実酒
11	3	1519	蒸留酒/スピリッツ
11	3	1520	その他
11	4	1641	缶詰/瓶詰
11	4	1642	インスタント食品
11	4	1643	乾物
11	4	1644	漬物
11	4	1645	レトルト食品
11	4	1646	豆腐/豆製品
11	4	1647	練物
11	4	1648	その他
11	5	1650	健康茶
11	5	1651	青汁/ケール加工食品
11	5	1652	ビタミン
11	5	1653	プロテイン
11	5	1654	コラーゲン
11	5	1655	アミノ酸
11	5	1656	その他
11	6	1614	その他
12	1	1521	バット
12	1	1522	グローブ
12	1	1523	ボール
12	1	1524	ウェア
12	1	1525	シューズ
12	1	1526	防具
12	1	1527	練習機器
12	1	1528	応援グッズ
12	1	1529	記念品/関連グッズ
12	1	1530	その他
12	2	1531	ボール
12	2	1532	ウェア
12	2	1533	シューズ
12	2	1534	応援グッズ
12	2	1535	記念品/関連グッズ
12	2	1536	その他
12	3	1537	ラケット
12	3	1538	ウェア
12	3	1539	シューズ
12	3	1540	バッグ
12	3	1541	ボール
12	3	1542	その他
12	4	1543	クラブ
12	4	1544	ウエア
12	4	1545	バッグ
12	4	1546	シューズ
12	4	1547	その他
12	5	1633	ウェア
12	5	1634	シューズ
12	5	1635	その他
12	6	1550	ウォーキング
12	6	1551	ヨガ
12	6	1552	トレーニング用品
12	6	1553	その他
12	7	1554	ボード
12	7	1555	バインディング
12	7	1556	ブーツ
12	7	1557	ウエア/装備
12	7	1558	アクセサリー
12	7	1559	バッグ
12	7	1560	その他
12	8	1562	板
12	8	1563	ブーツ
12	8	1564	ビンディング
12	8	1565	ウエア
12	8	1566	ストック
12	8	1567	その他
12	9	1569	自転車本体
12	9	1571	パーツ
12	9	1574	工具/メンテナンス
12	9	1570	ウエア
12	9	1573	バッグ
12	9	1575	その他
12	10	1576	ロッド
12	10	1577	リール
12	10	1578	ルアー用品
12	10	1579	ウエア
12	10	1580	釣り糸/ライン
12	10	1581	その他
12	11	1583	テント/タープ
12	11	1584	ライト/ランタン
12	11	1585	寝袋/寝具
12	11	1586	テーブル/チェア
12	11	1587	ストーブ/コンロ
12	11	1588	調理器具
12	11	1589	食器
12	11	1590	登山用品
12	11	1591	その他
12	12	1099	サーフィン
12	12	1101	スケートボード
12	12	1102	ダンス/バレエ
12	12	1103	バスケットボール
12	12	1104	陸上競技
12	12	1106	バドミントン
12	12	1107	バレーボール
12	12	1108	ボウリング
12	12	1109	ラグビー
12	12	1636	卓球
12	12	1110	ボクシング
12	12	1096	アメリカンフットボール
12	12	1637	格闘技/プロレス
12	12	1638	相撲/武道
12	12	1639	ウインタースポーツ
12	12	1593	その他
13	1	1136	車体
13	1	1137	車種別パーツ
13	1	1138	汎用パーツ
13	1	1139	タイヤ・ホイールセット
13	1	1140	タイヤ
13	1	1141	ホイール
13	1	1142	車外アクセサリ
13	1	1143	車内アクセサリ
13	1	1144	カーナビ/カーテレビ
13	1	1145	カーオーディオ
13	1	1146	トラック・バス用品
13	1	1147	メンテナンス用品
13	1	1148	洗車・リペア用品
13	1	1149	レーダー探知機
13	1	1150	セキュリティ
13	1	1151	ETC
13	1	1152	カタログ/マニュアル
13	1	1153	その他
13	2	1155	車体
13	2	1156	パーツ
13	2	1157	ヘルメット/シールド
13	2	1158	装備/装具
13	2	1159	ステッカー
13	2	1160	カタログ/マニュアル
13	2	1161	工具
13	2	1162	モトクロス用品
13	2	1163	その他
13	3	1383	その他
14	1	1114	犬
14	1	1115	猫
14	1	1116	小動物
14	1	1117	鳥
14	1	1118	魚/水草
14	1	1119	爬虫類/両生類用品
14	1	1120	虫類
14	1	1121	かご/ケージ
14	1	1122	ペットフード
14	1	1123	その他
14	2	174	オーダーメイド
14	2	137	その他
